Claim ID,Claim,Source,Node1,Node2,Label
489,The horse was referred to as a Eohippus when it had multiple toes.,wiki,Horse breeds,particularly riding Europe,divided
489,The horse was referred to as a Eohippus when it had multiple toes.,wiki,Horses,such police work,interact
489,The horse was referred to as a Eohippus when it had multiple toes.,wiki,Horses,different  control,used
489,The horse was referred to as a Eohippus when it had multiple toes.,wiki,Many  products,pregnant  mares,derived
489,The horse was referred to as a Eohippus when it had multiple toes.,wiki,Humans,such  veterinarians,provide
490,Forceps are a hinged instrument.,wiki,forceps,grasping  objects,are
490,Forceps are a hinged instrument.,wiki,one  hands,task,used
490,Forceps are a hinged instrument.,wiki,term,medical  field,used
490,Forceps are a hinged instrument.,wiki,people,usually  tweezers,refer
490,Forceps are a hinged instrument.,wiki,it,Latin,used
490,Forceps are a hinged instrument.,wiki,one,scissors,referred
490,Forceps are a hinged instrument.,wiki,Mechanically  forceps,pressure,employ
490,Forceps are a hinged instrument.,wiki,they,high temperature autoclaves,made
490,Forceps are a hinged instrument.,wiki,Lower quality steel,other  uses,used
490,Forceps are a hinged instrument.,wiki,forceps,then  plastic,made
490,Forceps are a hinged instrument.,wiki,invention,surgical Stephen Hales,attributed
490,Forceps are a hinged instrument.,wiki,two pick types,various  uses,are
490,Forceps are a hinged instrument.,wiki,such  forceps,rather  scissors,come
490,Forceps are a hinged instrument.,wiki,always  forms,grasping  end,hinged
490,Forceps are a hinged instrument.,wiki,Locking,independently facilitate object,use
491,Forceps are an instrument that are handheld.,wiki,forceps,grasping  objects,are
491,Forceps are an instrument that are handheld.,wiki,one  hands,task,used
491,Forceps are an instrument that are handheld.,wiki,term,medical  field,used
491,Forceps are an instrument that are handheld.,wiki,people,usually  tweezers,refer
491,Forceps are an instrument that are handheld.,wiki,it,Latin,used
491,Forceps are an instrument that are handheld.,wiki,one,scissors,referred
491,Forceps are an instrument that are handheld.,wiki,Mechanically  forceps,pressure,employ
491,Forceps are an instrument that are handheld.,wiki,they,high temperature autoclaves,made
491,Forceps are an instrument that are handheld.,wiki,Lower quality steel,other  uses,used
491,Forceps are an instrument that are handheld.,wiki,forceps,then  plastic,made
491,Forceps are an instrument that are handheld.,wiki,invention,surgical Stephen Hales,attributed
491,Forceps are an instrument that are handheld.,wiki,two pick types,various  uses,are
491,Forceps are an instrument that are handheld.,wiki,such  forceps,rather  scissors,come
491,Forceps are an instrument that are handheld.,wiki,always  forms,grasping  end,hinged
491,Forceps are an instrument that are handheld.,wiki,Locking,independently facilitate object,use
492,Forceps are used for grasping and holding objects.,wiki,forceps,grasping  objects,are
492,Forceps are used for grasping and holding objects.,wiki,one  hands,task,used
492,Forceps are used for grasping and holding objects.,wiki,term,medical  field,used
492,Forceps are used for grasping and holding objects.,wiki,people,usually  tweezers,refer
492,Forceps are used for grasping and holding objects.,wiki,it,Latin,used
492,Forceps are used for grasping and holding objects.,wiki,one,scissors,referred
492,Forceps are used for grasping and holding objects.,wiki,Mechanically  forceps,pressure,employ
492,Forceps are used for grasping and holding objects.,wiki,they,high temperature autoclaves,made
492,Forceps are used for grasping and holding objects.,wiki,Lower quality steel,other  uses,used
492,Forceps are used for grasping and holding objects.,wiki,forceps,then  plastic,made
492,Forceps are used for grasping and holding objects.,wiki,invention,surgical Stephen Hales,attributed
492,Forceps are used for grasping and holding objects.,wiki,two pick types,various  uses,are
492,Forceps are used for grasping and holding objects.,wiki,such  forceps,rather  scissors,come
492,Forceps are used for grasping and holding objects.,wiki,always  forms,grasping  end,hinged
492,Forceps are used for grasping and holding objects.,wiki,Locking,independently facilitate object,use
493,Forceps are a tool.,wiki,forceps,grasping  objects,are
493,Forceps are a tool.,wiki,one  hands,task,used
493,Forceps are a tool.,wiki,term,medical  field,used
493,Forceps are a tool.,wiki,people,usually  tweezers,refer
493,Forceps are a tool.,wiki,it,Latin,used
493,Forceps are a tool.,wiki,one,scissors,referred
493,Forceps are a tool.,wiki,Mechanically  forceps,pressure,employ
493,Forceps are a tool.,wiki,they,high temperature autoclaves,made
493,Forceps are a tool.,wiki,Lower quality steel,other  uses,used
493,Forceps are a tool.,wiki,forceps,then  plastic,made
493,Forceps are a tool.,wiki,invention,surgical Stephen Hales,attributed
493,Forceps are a tool.,wiki,two pick types,various  uses,are
493,Forceps are a tool.,wiki,such  forceps,rather  scissors,come
493,Forceps are a tool.,wiki,always  forms,grasping  end,hinged
493,Forceps are a tool.,wiki,Locking,independently facilitate object,use
494,Forceps are used for grasping.,wiki,forceps,grasping  objects,are
494,Forceps are used for grasping.,wiki,one  hands,task,used
494,Forceps are used for grasping.,wiki,term,medical  field,used
494,Forceps are used for grasping.,wiki,people,usually  tweezers,refer
494,Forceps are used for grasping.,wiki,it,Latin,used
494,Forceps are used for grasping.,wiki,one,scissors,referred
494,Forceps are used for grasping.,wiki,Mechanically  forceps,pressure,employ
494,Forceps are used for grasping.,wiki,they,high temperature autoclaves,made
494,Forceps are used for grasping.,wiki,Lower quality steel,other  uses,used
494,Forceps are used for grasping.,wiki,forceps,then  plastic,made
494,Forceps are used for grasping.,wiki,invention,surgical Stephen Hales,attributed
494,Forceps are used for grasping.,wiki,two pick types,various  uses,are
494,Forceps are used for grasping.,wiki,such  forceps,rather  scissors,come
494,Forceps are used for grasping.,wiki,always  forms,grasping  end,hinged
494,Forceps are used for grasping.,wiki,Locking,independently facilitate object,use
495,Forceps are used for grasping objects.,wiki,forceps,grasping  objects,are
495,Forceps are used for grasping objects.,wiki,one  hands,task,used
495,Forceps are used for grasping objects.,wiki,term,medical  field,used
495,Forceps are used for grasping objects.,wiki,people,usually  tweezers,refer
495,Forceps are used for grasping objects.,wiki,it,Latin,used
495,Forceps are used for grasping objects.,wiki,one,scissors,referred
495,Forceps are used for grasping objects.,wiki,Mechanically  forceps,pressure,employ
495,Forceps are used for grasping objects.,wiki,they,high temperature autoclaves,made
495,Forceps are used for grasping objects.,wiki,Lower quality steel,other  uses,used
495,Forceps are used for grasping objects.,wiki,forceps,then  plastic,made
495,Forceps are used for grasping objects.,wiki,invention,surgical Stephen Hales,attributed
495,Forceps are used for grasping objects.,wiki,two pick types,various  uses,are
495,Forceps are used for grasping objects.,wiki,such  forceps,rather  scissors,come
495,Forceps are used for grasping objects.,wiki,always  forms,grasping  end,hinged
495,Forceps are used for grasping objects.,wiki,Locking,independently facilitate object,use
496,The Closer's final season was its seventh season.,wiki,American television police,Brenda Leigh Johnson,is
496,The Closer's final season was its seventh season.,wiki,only  that,so  case,has
496,The Closer's final season was its seventh season.,wiki,Deputy Chief Johnson,sometimes  suspect,uses
496,The Closer's final season was its seventh season.,wiki,series,2005  August,ran
496,The Closer's final season was its seventh season.,wiki,Closer,Shephard Warner Bros.,created
496,The Closer's final season was its seventh season.,wiki,11  series,rated  drama,began
496,The Closer's final season was its seventh season.,wiki,2012  finale,Monday,final
496,The Closer's final season was its seventh season.,wiki,Major Crimes,finale,premiered
497,"The Closer's seventh season began on July 11, 2011.",wiki,American television police,Brenda Leigh Johnson,is
497,"The Closer's seventh season began on July 11, 2011.",wiki,only  that,so  case,has
497,"The Closer's seventh season began on July 11, 2011.",wiki,Deputy Chief Johnson,sometimes  suspect,uses
497,"The Closer's seventh season began on July 11, 2011.",wiki,series,2005  August,ran
497,"The Closer's seventh season began on July 11, 2011.",wiki,Closer,Shephard Warner Bros.,created
497,"The Closer's seventh season began on July 11, 2011.",wiki,11  series,rated  drama,began
497,"The Closer's seventh season began on July 11, 2011.",wiki,2012  finale,Monday,final
497,"The Closer's seventh season began on July 11, 2011.",wiki,Major Crimes,finale,premiered
498,The Closer's seventh season began in July 2011.,wiki,American television police,Brenda Leigh Johnson,is
498,The Closer's seventh season began in July 2011.,wiki,only  that,so  case,has
498,The Closer's seventh season began in July 2011.,wiki,Deputy Chief Johnson,sometimes  suspect,uses
498,The Closer's seventh season began in July 2011.,wiki,series,2005  August,ran
498,The Closer's seventh season began in July 2011.,wiki,Closer,Shephard Warner Bros.,created
498,The Closer's seventh season began in July 2011.,wiki,11  series,rated  drama,began
498,The Closer's seventh season began in July 2011.,wiki,2012  finale,Monday,final
498,The Closer's seventh season began in July 2011.,wiki,Major Crimes,finale,premiered
499,Robert Palmer (writer) has written for the New York Times.,wiki,work Deep clarinet,1960s  band,producing
499,Robert Palmer (writer) has written for the New York Times.,wiki,collection,Anthony November,published
500,Robert Palmer (writer) wrote Deep Blues.,wiki,work Deep clarinet,1960s  band,producing
500,Robert Palmer (writer) wrote Deep Blues.,wiki,collection,Anthony November,published
501,Robert Palmer (writer) has produced blues recordings.,wiki,work Deep clarinet,1960s  band,producing
501,Robert Palmer (writer) has produced blues recordings.,wiki,collection,Anthony November,published
502,Robert Palmer (writer) is involved in media.,wiki,work Deep clarinet,1960s  band,producing
502,Robert Palmer (writer) is involved in media.,wiki,collection,Anthony November,published
503,Robert Palmer (writer) has written for a newspaper.,wiki,work Deep clarinet,1960s  band,producing
503,Robert Palmer (writer) has written for a newspaper.,wiki,collection,Anthony November,published
504,Robert Palmer (writer) played the clarinet in a band.,wiki,work Deep clarinet,1960s  band,producing
504,Robert Palmer (writer) played the clarinet in a band.,wiki,collection,Anthony November,published
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,Bangla country,former guitarist George Harrison,was
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,concerts,1971 New York City,held
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,shows,related East Pakistan genocide,organised
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,three concert which,1972,followed
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,ever benefit that,Harrison,was
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,Ali Akbar both,classical opening music,performed
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,whole  world,Bangladesh,say
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,US$ Bangladesh which,UNICEF,attended
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,valuable aid that,Live  Aid,recognised
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,$ 12 million,relief,sent
505,The Concert for Bangladesh is recognized as a highly successful and influential project.,wiki,Sales,live George Harrison UNICEF,continue
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,Bangla country,former guitarist George Harrison,was
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,concerts,1971 New York City,held
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,shows,related East Pakistan genocide,organised
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,three concert which,1972,followed
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,ever benefit that,Harrison,was
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,Ali Akbar both,classical opening music,performed
506,"The Concert for Bangladesh was attended by 40,000 individuals.",wiki,whole  world,Bangladesh,say
