Claim ID,Claim,Source,Node1,Node2,Label
677,Liverpool is independent of Lancashire.,response,historic  it,administrative  Lancashire,been
677,Liverpool is independent of Lancashire.,response,small West which,Lancashire,was
677,Liverpool is independent of Lancashire.,response,free  which,Lancashire,granted
677,Liverpool is independent of Lancashire.,response,who,residents,allowed
677,Liverpool is independent of Lancashire.,response,economic  growth,urban  England,led
677,Liverpool is independent of Lancashire.,response,important  it,significant British Empire,became
677,Liverpool is independent of Lancashire.,response,it,historic  county,continued
677,Liverpool is independent of Lancashire.,response,county Lancashire,administrative County Liverpool,created
677,Liverpool is independent of Lancashire.,response,Liverpool,own  right,meant
677,Liverpool is independent of Lancashire.,response,Today  Liverpool,own  council,is
677,Liverpool is independent of Lancashire.,response,administrative  it,distinct  city,is
677,Liverpool is independent of Lancashire.,response,gradual  culminating,19th  century,been
677,Liverpool is independent of Lancashire.,response,Liverpool,Lancashire,supports
677,Liverpool is independent of Lancashire.,response,you,further  information,Let
678,Liverpool was the town where The Beatles formed.,response,where  Beatles,background statement.<</SYS>>Statement,was
678,Liverpool was the town where The Beatles formed.,response,cultural  that,Roman  times,has
678,Liverpool was the town where The Beatles formed.,response,However  it,iconic rock band,is
678,Liverpool was the town where The Beatles formed.,response,early  Beatles,popular stage music,rose
678,Liverpool was the town where The Beatles formed.,response,early core members,early FormationThe 1960s,Years
678,Liverpool was the town where The Beatles formed.,response,group,such Cavern name,performed
678,Liverpool was the town where The Beatles formed.,response,they,eventually record labels,changed
678,Liverpool was the town where The Beatles formed.,response,Influence,significant  Beatles,played
678,Liverpool was the town where The Beatles formed.,response,city,local music clubs,had
678,Liverpool was the town where The Beatles formed.,response,deeply  they,unique  sound,influenced
678,Liverpool was the town where The Beatles formed.,response,class background,also  music,had
678,Liverpool was the town where The Beatles formed.,response,often class music,humor,reflected
678,Liverpool was the town where The Beatles formed.,response,Impact,popular BeatlesThe music,overstated
678,Liverpool was the town where The Beatles formed.,response,They,live studio performances,revolutionized
678,Liverpool was the town where The Beatles formed.,response,wide  lyrics,personal  world,incorporated
678,Liverpool was the town where The Beatles formed.,response,influence,fashion,extends
678,Liverpool was the town where The Beatles formed.,response,iconic  hairstyles,artists,influenced
678,Liverpool was the town where The Beatles formed.,response,several Hard which,humor,starred
678,Liverpool was the town where The Beatles formed.,response,cultural  heritage,profound  sound,plays
678,Liverpool was the town where The Beatles formed.,response,popular  legacy,world,overstated
678,Liverpool was the town where The Beatles formed.,response,always  city,museums,remembered
679,Liverpool was where The Beatles came together.,response,where  Beatles,background statement.<</SYS>>Statement,was
679,Liverpool was where The Beatles came together.,response,Background  Liverpool,rich North West music,has
679,Liverpool was where The Beatles came together.,response,prominent  none,significant  Beatles,been
679,Liverpool was where The Beatles came together.,response,where skiffle Lennon,late skiffle 1950s,traced
679,Liverpool was where The Beatles came together.,response,where Cavern they,unique  sound,confined
679,Liverpool was where The Beatles came together.,response,cultural  heritage,significant  music,played
679,Liverpool was where The Beatles came together.,response,vibrant music scene,traditional  roll,exposed
679,Liverpool was where The Beatles came together.,response,Her,experimental  Sgt,heard
679,Liverpool was where The Beatles came together.,response,success,music,limited
679,Liverpool was where The Beatles came together.,response,style,also  world,captured
679,Liverpool was where The Beatles came together.,response,cultural  that,far  music,helped
679,Liverpool was where The Beatles came together.,response,where Liverpool band,famously  1963,continues
679,Liverpool was where The Beatles came together.,response,still  legacy,new  musicians,is
679,Liverpool was where The Beatles came together.,response,unique  sound,conclusion,was
679,Liverpool was where The Beatles came together.,response,musical  heritage,influential  history,played
679,Liverpool was where The Beatles came together.,response,today  city,various  attractions,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,Ron Weasley,best Harry Potter friend,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,Ron WeasleyRon Weasley,fictional Harry Potter series,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,He,main Harry Potter,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,youngest Molly he,older  siblings,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,where Hogwarts he,first  year,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,Ron,loyalty,known
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,He,confident  friends,depicted
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,Ron,inner  circle,faces
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,eponymous  Ron,grounding  Harry,plays
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,He,magical  studies,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,beloved Harry Potter friendship,central  series,is
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,best Harry Potter friend,immense character series,statement
680,Ron Weasley is part of the Harry Potter series as the eponymous wizard's best friend.,response,own  him,rounded Harry Potter,make
681,Ron Weasley's blood is pure.,response,Ron blood,background statement.<</SYS>>Statement,is
681,Ron Weasley's blood is pure.,response,fictional Harry Potter blood,fictional Harry Potter series,is
681,Ron Weasley's blood is pure.,response,Therefore  it,blood,is
681,Ron Weasley's blood is pure.,response,social  it,relevant  character,is
681,Ron Weasley's blood is pure.,response,It,regardless  background,is
681,Ron Weasley's blood is pure.,response,other  I,you,do
682,Ron Weasley is a character in the Harry Potter series.,response,Ron Weasley,Harry Potter series,is
682,Ron Weasley is a character in the Harry Potter series.,response,Ronald Ron Weasley,fictional Potter book series,is
682,Ron Weasley is a character in the Harry Potter series.,response,He,best Weasley family,is
682,Ron Weasley is a character in the Harry Potter series.,response,youngest Molly he,older  siblings,is
682,Ron Weasley is a character in the Harry Potter series.,response,where Hogwarts he,Gryffindor House,is
682,Ron Weasley is a character in the Harry Potter series.,response,Ron,loyalty,known
682,Ron Weasley is a character in the Harry Potter series.,response,He,silly  antics,is
682,Ron Weasley is a character in the Harry Potter series.,response,skilled  he,main  Hogwarts,is
682,Ron Weasley is a character in the Harry Potter series.,response,close Hermione three,close Ron Harry,forms
682,Ron Weasley is a character in the Harry Potter series.,response,romantic  relationship,other  characters,develops
682,Ron Weasley is a character in the Harry Potter series.,response,alike Ron many,relatability,received
682,Ron Weasley is a character in the Harry Potter series.,response,He,popular fan culture,cited
682,Ron Weasley is a character in the Harry Potter series.,response,Ron Weasley,Harry Potter series,is
682,Ron Weasley is a character in the Harry Potter series.,response,established  existence,widely  fans,is
682,Ron Weasley is a character in the Harry Potter series.,response,credible personality he,series,is
682,Ron Weasley is a character in the Harry Potter series.,response,Ron Weasley,available Harry Potter evidence,supported
683,Stephen Hillenburg was fascinated with the ocean as a child.,response,Stephen Hillenburg,child,fascinated
683,Stephen Hillenburg was fascinated with the ocean as a child.,response,Stephen Hillenburg,animated television writer series,was
