Claim,Claim ID,Source,Node1,Node2,Label
7,307,wiki_real,memory,American Abraham life,argues
7,307,wiki_real,sufferings,disappointments,served
7,307,wiki_real,Franklin D. Roosevelt,Civil War Germany,used
7,307,wiki_real,Lincoln,What,asked
7,307,wiki_real,fading  hero,national  greatness,finds
7,307,wiki_real,postmodernism,concept,suggested
7,307,wiki_real,who,Communist  regimes,shifted
7,307,wiki_real,American  intellectuals,Great Emancipator,rejected
7,307,wiki_real,when  he,white  1968,won
7,307,wiki_real,ethnic  that,blacks,noted
7,307,wiki_real,Lincoln,freed  country,argued
7,307,wiki_real,moral  who,deftly abolitionist cause,retorted
7,307,wiki_real,away  blacks,least  emancipation,shifted
7,307,wiki_real,such Mel who,Lockean Founding Fathers,become
7,307,wiki_real,Lincoln,liberal  world,became
7,307,wiki_real,image,20th  century,wrote
7,307,wiki_real,extraordinary John who,fact,opined
7,307,wiki_real,21st President Barack Obama,inaugural Lincoln ceremonies,named
7,307,wiki_real,Lincoln,flattering  light,portrayed
7,307,wiki_real,Memory  portrait,two United States currency,appears
7,307,wiki_real,likeness,many postage stamps,appears
7,307,wiki_real,usually  he,old Grace Bedell,grow
7,307,wiki_real,He,five  presidents,was
7,307,wiki_real,He,town county Nebraska,memorialized
7,307,wiki_real,United States Navy,second Navy name,named
7,307,wiki_real,Lincoln Memorial,top Park Service country,is
7,307,wiki_real,where Petersen he,top Petersen House,is
7,307,wiki_real,Illinois,Lincoln Presidential Library,include
7,307,wiki_real,other Mount which,million  visitors,appears
7,307,wiki_real,,2012 Steven Spielberg,See
7,307,wiki_real,Linconia,2021 Hidden Information,adapted
7,307,wiki_real,,collected Basler et al,ISBN
7,307,wiki_real,online edition,Lincoln Popular Song,available
7,307,wiki_real,Illinois Republicans Indiana People,political United States Representatives,births
8,308,wiki_real,Aristotle,Classical Ancient Greece,was
8,308,wiki_real,he,Peripatetic  philosophy,was
8,308,wiki_real,writings,many  physics,cover
8,308,wiki_real,Aristotle,prior  him,provided
8,308,wiki_real,West,well  inquiry,was
8,308,wiki_real,every  it,philosophical  discussion,exerted
8,308,wiki_real,Little,life,known
8,308,wiki_real,Aristotle,Northern Greece,born
8,308,wiki_real,he,guardian,died
8,308,wiki_real,seventeen  he,there thirty seven,joined
8,308,wiki_real,Aristotle,343 Philip BC,left
8,308,wiki_real,him,papyrus scrolls,established
8,308,wiki_real,original  none,publication,intended
8,308,wiki_real,views,medieval  scholarship,shaped
8,308,wiki_real,systematically Middle Enlightenment,classical  mechanics,replaced
8,308,wiki_real,Some,19th  century,disbelieved
8,308,wiki_real,He,scholastic Catholic Church,influenced
8,308,wiki_real,who,those,revered
8,308,wiki_real,works,such Peter Abelard,contain
8,308,wiki_real,influence,19th  century,continued
8,308,wiki_real,ethics,modern virtue ethics,gained
8,308,wiki_real,Aristotle,scientific  meteorology,called
8,308,wiki_real,Life,general  life,are
8,308,wiki_real,often  historians,few salient points,are
8,308,wiki_real,name,modern day Thessaloniki,born
8,308,wiki_real,father,personal King Macedon,was
8,308,wiki_real,medical  which,father,learned
8,308,wiki_real,about  Proxenus,Atarneus,died
8,308,wiki_real,he,Macedonian  monarchy,spent
8,308,wiki_real,Aristotle,Academy,moved
8,308,wiki_real,one Eleusinian experience,one Eleusinian Mysteries,experienced
8,308,wiki_real,,,μαθεĩν
8,308,wiki_real,Aristotle,348/47  BC,remained
8,308,wiki_real,Macedonian  Plato,Macedonian  time,story
8,308,wiki_real,Aristotle,then Asia Minor,accompanied
8,308,wiki_real,together  they,island,travelled
8,308,wiki_real,Aristotle,Pythias,married
8,308,wiki_real,they,whom,bore
8,308,wiki_real,343  Aristotle,Philip son,invited
8,308,wiki_real,Aristotle,royal Macedon,appointed
8,308,wiki_real,Macedonian  he,future  kings,gave
8,308,wiki_real,own  attitude,Persia,encouraged
8,308,wiki_real,famous  he,beasts,counsels
8,308,wiki_real,335  Aristotle,there  Lyceum,returned
8,308,wiki_real,Aristotle,twelve  years,conducted
8,308,wiki_real,he,father,died
8,308,wiki_real,Middle he,also  Abydus,had
8,308,wiki_real,when  Aristotle,works,is
8,308,wiki_real,only  fragments,many  which,wrote
8,308,wiki_real,widespread treatise they,generally lecture students,thought
8,308,wiki_real,important  treatises,Nicomachean Soul,include
8,308,wiki_real,Aristotle,significant  logic,studied
8,308,wiki_real,Alexander,Persia,became
8,308,wiki_real,only  evidence,years  death,is
8,308,wiki_real,Macedonian  sentiment,Athens,rekindled
8,308,wiki_real,Athenians,twice  Socrates,denounced
8,308,wiki_real,chief  he,next  wife,died
8,308,wiki_real,formal  conception,mathematical century logic,credited
8,308,wiki_real,Aristotle logic,completion,stated
8,308,wiki_real,logical  Aristotle,analytics,labelled
8,308,wiki_real,term  he,dialectics,logic
8,308,wiki_real,original  it,likely  students,is
8,308,wiki_real,logical  works,40  followers,compiled
8,308,wiki_real,list,writings,are
8,308,wiki_real,It,namely  Topics,goes
8,308,wiki_real,three  treatises,correct stricto reasoning,form
8,308,wiki_real,it,Topics,included
8,308,wiki_real,small  we,name Metaphysics,appears
8,308,wiki_real,theoretikē  which,divine,called
8,308,wiki_real,philosophical  theory,matter,wrote
8,308,wiki_real,it,which,distinguishes
8,308,wiki_real,us,house,is
8,308,wiki_real,that,form,is
8,308,wiki_real,Immanent  philosophy,universal,aims
8,308,wiki_real,actual  things,existing  which,places
8,308,wiki_real,still  phenomena,particular  substance,is
8,308,wiki_real,universal  which,other  things,argued
8,308,wiki_real,one,also  apple,sees
8,308,wiki_real,,universal  apple,is
8,308,wiki_real,next  one,other,place
8,308,wiki_real,universal  that,particular  things,argued
8,308,wiki_real,particular  good,particular  existence,is
8,308,wiki_real,that,existing  things,disagreed
8,308,wiki_real,Aristotle,universals,disagreed
8,308,wiki_real,universal,which,maintained
8,308,wiki_real,So  form,rather  forms,exists
8,308,wiki_real,which,quality,distinguishes
8,308,wiki_real,resultant,which,is
8,308,wiki_real,particular  he,entelecheia  matter,introduces
8,308,wiki_real,it,something,is
8,308,wiki_real,it,something,is
8,308,wiki_real,paschein  which,,act
8,308,wiki_real,capability,exercise,possess
8,308,wiki_real,Actuality,potentiality,is
8,308,wiki_real,therefore  actuality,potentiality,is
8,308,wiki_real,plants,that,said
8,308,wiki_real,final  which,final  house,used
8,308,wiki_real,actuality,prior  substantiality,proceeds
8,308,wiki_real,that,one,tries
8,308,wiki_real,then  man,Since  Plato,are
8,308,wiki_real,actual  one,However  Aristotle,are
8,308,wiki_real,Plato epistemology,particular  these,means
8,308,wiki_real,Plato,priori  principles,uses
8,308,wiki_real,natural philosophy philosophy,now  physics,spans
8,308,wiki_real,natural  that,today  physics,is
8,308,wiki_real,work,intellectual  inquiry,encompassed
8,308,wiki_real,broad  he,also  science,makes
8,308,wiki_real,However  use,different term term,carries
8,308,wiki_real,science,Aristotle,is
8,308,wiki_real,theoretical  science,physics,covers
8,308,wiki_real,On Physics Aristotle,sensible  qualities,related
8,308,wiki_real,Empedoclean  matter,differing  proportions,made
8,308,wiki_real,scheme,heavenly  spheres,added
8,308,wiki_real,Motion Aristotle,falling  Heavens,describes
8,308,wiki_real,Aristotle,friction,causing
8,308,wiki_real,objects,greater  force,observed
8,308,wiki_real,This,modern  physics,imply
8,308,wiki_real,Empedoclean  elements,natural resting places,moves
8,308,wiki_real,apparent  vacuum,apparent  absurdity,implies
8,308,wiki_real,Aristotle,quantitative  laws,varied
8,308,wiki_real,other  authors,this,held
8,308,wiki_real,not  Aristotle,object,depends
8,308,wiki_real,writings,Modern  period,remained
8,308,wiki_real,lighter  object,experiment,said
8,308,wiki_real,physics,such  air,given
8,308,wiki_real,they,slowly denser medium,travel
8,308,wiki_real,even  hand,longer Medieval impetus,has
8,308,wiki_real,reason,active  factors,suggested
8,308,wiki_real,traditional  rendering,better  explanation,translated
8,308,wiki_real,something,which,describes
8,308,wiki_real,material  cause,table,is
8,308,wiki_real,It,action,is
8,308,wiki_real,one  domino,domino,mean
8,308,wiki_real,formal  cause,i.e.  matter,is
8,308,wiki_real,thing,definition,tells
8,308,wiki_real,It,whole part causation,embraces
8,308,wiki_real,that,sculpture,is
8,308,wiki_real,artist,drawing,is
8,308,wiki_real,efficient  cause,primary consideration proceeds,is
8,308,wiki_real,what,living  change,identifies
8,308,wiki_real,current  this,particular  affairs,covers
8,308,wiki_real,second,two  dominoes,causes
8,308,wiki_real,how  it,egg,is
8,308,wiki_real,why  thing,purposeful  actions,is
8,308,wiki_real,something,,is
8,308,wiki_real,This,such  volition,covers
8,308,wiki_real,living  it,particular  life,implies
8,308,wiki_real,Optics Aristotle,camera Problems,describes
8,308,wiki_real,small  that,light,consisted
8,308,wiki_real,image,hole,remained
8,308,wiki_real,image surface,simple  necessity,noted
8,308,wiki_real,accidental  what,accidental  things,lies
8,308,wiki_real,Aristotle names,moral  choices,is
8,308,wiki_real,then  sun,them,refuted
8,308,wiki_real,Geology Natural Sciences Aristotle,geological  observations,was
8,308,wiki_real,geological  change,one  lifetime,stated
8,308,wiki_real,that,volcanic Nile eruption,noted
8,308,wiki_real,Aristotle,major hydrologic writings,made
8,308,wiki_real,systematically  biology,large  writings,was
8,308,wiki_real,He,particular Pyrrha Lesbos,spent
8,308,wiki_real,Parts,accurate  travellers,assembled
8,308,wiki_real,Theophrastus,pupil,lost
8,308,wiki_real,Aristotle,visible sea fishermen,reports
8,308,wiki_real,He,octopus paper nautilus,describes
8,308,wiki_real,description,19th hectocotyl century,disbelieved
8,308,wiki_real,He,embryological hound shark,gives
8,308,wiki_real,like  ducks,webbed  feet,notes
8,308,wiki_real,similar  Aristotle,evolution,noted
8,308,wiki_real,he,rare  accidents,seem
8,308,wiki_real,accidents,natural heat causes,considered
8,308,wiki_real,living  accidents,orderly  results,was
8,308,wiki_real,kinds,another,says
8,308,wiki_real,Scientific style Aristotle,modern  sense,do
8,308,wiki_real,He,investigative term dissection,used
8,308,wiki_real,suitable  heart,suitable  it,finds
8,308,wiki_real,Instead  he,causal  these,practiced
8,308,wiki_real,large  amounts,such  genomics,is
8,308,wiki_real,testable narrative what,testable narrative explanation,result
8,308,wiki_real,placental history he,placental history that,is
8,308,wiki_real,,correct  predictions,are
8,308,wiki_real,adult body elephant,just  mouse,decreases
8,308,wiki_real,also body elephants,longer  gestation,increases
8,308,wiki_real,lived  kinds,lived  mice,have
8,308,wiki_real,living  Aristotle,nonreligious scala top,distinguished
8,308,wiki_real,highest  highest,like  eggs,gave
8,308,wiki_real,these,minerals,came
8,308,wiki_real,hotter  colder,blood,grouped
8,308,wiki_real,Those,live  bearing,divided
8,308,wiki_real,Those,blood,were
8,308,wiki_real,various  exceptions,such  tetrapods,recognised
8,308,wiki_real,modern  explanation,available  Aristotle,is
8,308,wiki_real,who,question,concluded
8,308,wiki_real,teleological  view,formal  design,justified
8,308,wiki_real,Soul psychology,three peri soul,posits
8,308,wiki_real,Humans,rational  soul,have
8,308,wiki_real,sensitive  it,sensations,experience
8,308,wiki_real,unique  part,nous  intellect,is
8,308,wiki_real,soul,living  being,is
8,308,wiki_real,growth  Aristotle,movement,is
8,308,wiki_real,earlier  he,rather  brain,placed
8,308,wiki_real,which,previous  Alcmaeon,is
8,308,wiki_real,,,Memory
8,308,wiki_real,in  memory,internal  past,is
8,308,wiki_real,mental  that,other  words,is
8,308,wiki_real,bodily  that,several  memory,believed
8,308,wiki_real,nervous  system,impressions,occurs
8,308,wiki_real,changes,sensation,are
8,308,wiki_real,it,specific  contents,uses
8,308,wiki_real,sensation,present,is
8,308,wiki_real,Retrieval,impressions,performed
8,308,wiki_real,transitional  channel,previous  experience,needed
8,308,wiki_real,sense people,new  experiences,weaving
8,308,wiki_real,people,memory,search
8,308,wiki_real,they,what,reject
8,308,wiki_real,when  one,naturally  another,occurs
8,308,wiki_real,one  memory,next,stimulate
8,308,wiki_real,that,one,stimulate
8,308,wiki_real,Recollection,directed memory impression,is
8,308,wiki_real,Only  humans,such  numbers,remember
8,308,wiki_real,that,past  observations,retrieve
8,308,wiki_real,Remembering,only  time,involves
8,308,wiki_real,which,such  association,believed
8,308,wiki_real,past  experiences,mind,believed
8,308,wiki_real,force,actual  experience,operates
8,308,wiki_real,former  them,former  experiences,is
8,308,wiki_real,Dreams Aristotle,Sleep,describes
8,308,wiki_real,so  it,body,is
8,308,wiki_real,they,wakefulness,function
8,308,wiki_real,which,sensation,have
8,308,wiki_real,differently  they,sleep,are
8,308,wiki_real,Dreams,actually  stimulus,involve
8,308,wiki_real,sensation,altered  manner,involved
8,308,wiki_real,thing  they,wavelike  motion,explains
8,308,wiki_real,longer  it,impression,leaves
8,308,wiki_real,so  impressions,perceived  stimuli,encounters
8,308,wiki_real,However  impressions,day,noticed
8,308,wiki_real,So  dreams,lasting  impressions,result
8,308,wiki_real,exact  dreams,waking  experience,resemble
8,308,wiki_real,person,altered  mind,is
8,308,wiki_real,sleeping  who,strong  stimulus,compares
8,308,wiki_real,everywhere  they,so  feelings,begin
8,308,wiki_real,easily  what,infatuated  person,deceived
8,308,wiki_real,when  dreams,nature,leads
8,308,wiki_real,Anima iii Aristotle,imagination,ascribes
8,308,wiki_real,One  component,held  beliefs,disagrees
8,308,wiki_real,dreams,divine  being,claimed
8,308,wiki_real,dreams,future  events,reasoned
8,308,wiki_real,when  they,it,claimed
8,308,wiki_real,when  it,dark,considered
8,308,wiki_real,person,dream,qualify
8,308,wiki_real,sensory  experience,dream,is
8,308,wiki_real,Lastly  images,sensory  experiences,be
8,308,wiki_real,practical philosophy philosophy,such  ethics,covers
8,308,wiki_real,ethics,own  sake,considered
8,308,wiki_real,He,several  ethics,wrote
8,308,wiki_real,virtue,proper  thing,taught
8,308,wiki_real,proper  function,eye,is
8,308,wiki_real,specific  function,reason,reasoned
8,308,wiki_real,Aristotle,generally  happiness,identified
8,308,wiki_real,,moral ēthikē virtue,requires
8,308,wiki_real,later  one,best  things,taught
8,308,wiki_real,practical  wisdom,other  philosopher,develop
8,308,wiki_real,Aristotle,work,addressed
8,308,wiki_real,city,,considered
8,308,wiki_real,whole  must,prior  part,considered
8,308,wiki_real,defining  factor,animal kingdom,stated
8,308,wiki_real,rather Aristotle none,others,conceived
8,308,wiki_real,he,manner,is
8,308,wiki_real,modern  understanding,quite  understanding,is
8,308,wiki_real,which,political  community,was
8,308,wiki_real,political  partnership,noble  sake,regarded
8,308,wiki_real,social contract individuals,violent  death,distinguished
8,308,wiki_real,one  vote,mathematical  formulas,see
8,308,wiki_real,Economics Aristotle,especially Middle Ages,made
8,308,wiki_real,Aristotle,city,addresses
8,308,wiki_real,private Lionel it,social  arrangements,anticipated
8,308,wiki_real,such  evils,human  nature,believed
8,308,wiki_real,Aristotle,earliest  money,offers
8,308,wiki_real,they,surplus,came
8,308,wiki_real,then  that,such  iron,agreed
8,308,wiki_real,discussions,economic Middle Ages,was
8,308,wiki_real,retail  trade,profit,had
8,308,wiki_real,It,rather  itself,uses
8,308,wiki_real,retail  trade,way,believed
8,308,wiki_real,unnatural  it,use,considered
8,308,wiki_real,that,remarkably  time,gave
8,308,wiki_real,necessity,universal  measurement,wrote
8,308,wiki_real,different  them,different  goods,allows
8,308,wiki_real,future  it,security,goes
8,308,wiki_real,when  we,it,be
8,308,wiki_real,poetics speaker,logical  reasoning,proposes
8,308,wiki_real,He,deliberative  issue,categorizes
8,308,wiki_real,Aristotle,rhetorical  example,outlines
8,308,wiki_real,epic  poetry,fundamentally  medium,writes
8,308,wiki_real,also term realisation,work,applies
8,308,wiki_real,human  artistry,nature,states
8,308,wiki_real,mimetic Stephen Halliwell,structured  purposes,believed
